fat_unit,categories,off:food_groups_tags,nutrition_data_prepared_per,countries,categories_tags,sugars_value,proteins_value,proteins_unit,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_data.adjustments.origins_of_ingredients.value,saturated-fat_value,off:ecoscore_score,salt_value,carbohydrates_unit,off:food_groups,energy-kcal_value,brands,data_sources,nutrition_data_per,off:ecoscore_data.agribalyse.code,off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials,obsolete,sugars_unit,off:ecoscore_grade,carbohydrates_value,energy_unit,off:ecoscore_data.adjustments.production_system.value,off:nova_groups_tags,countries_tags,energy-kcal_unit,sodium_unit,code,fat_value,saturated-fat_unit,energy_value,lc,sodium_value,brands_tags,salt_unit,off:ecoscore_data.adjustments.packaging.value
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks",0.0,0.0,Unknown,unknown,0.0,-5,0.0,70.0,0.0,Unknown,en:plant-based-milk-substitutes,0.0,Ades,Unknown,100g,18900,1,0,Unknown,b,0.0,Unknown,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,Unknown,6793004792272,0.0,Unknown,0.0,es,0.0,ades,Unknown,-15
g,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Boissons à l'avoine, Boissons végétales d'avoine au cacao","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks,en:cocoa-oat-based-drinks",7.0,1.0,g,b,0.0,3,0.2,74.0,0.15,g,en:plant-based-milk-substitutes,55.0,OATLY,Unknown,100g,18905,0,0,g,b,9.5,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:finland,en:france,en:germany,en:netherlands,en:norway,en:spain,en:sweden,en:united-kingdom",kcal,g,7394376616167,1.5,g,55.0,fr,0.06,oatly,g,-1
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, en:Dairy substitutes, Sustitutos de la leche, Frutos de cáscara y derivados, Bebidas de origen vegetal, Bebidas vegetales, Leches de frutos de cáscara, Leches de almendras, Bebidas azucaradas","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks,en:sweetened-beverages",3.0,0.5,g,b,0.0,-5,0.1,59.0,0.12,g,en:plant-based-milk-substitutes,0.0,Carrefour,Unknown,100g,18107,1,0,g,c,3.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,g,7471718078873,1.1,g,97.0,es,0.048,carrefour,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cafés, Bebidas instantáneas, Cafés solubles",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:instant-beverages,en:instant-coffees",47.5,8.1,g,unknown,0.0,-5,9.1,-20.0,1.0,g,Unknown,426.0,Nescafé,"App - El CoCo, App - Yuka, Apps",100g,18005,1,0,g,e,73.1,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,7613035843509,10.8,g,426.0,es,0.4,nescafe,g,-15
g,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate powders",Unknown,100g,Germany,"en:beverages,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:cocoa-powders,en:chocolate-powders",73.0,6.3,g,unknown,0.0,-5,4.1,34.0,0.38,g,Unknown,402.0,Cadbury,"App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood",100g,18104,1,0,g,d,76.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,7622300811679,5.6,g,402.0,en,0.152,cadbury,g,-15
Unknown,"Bebidas, Bebidas alcohólicas, Cervezas",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:beers",0.0,0.0,Unknown,not-applicable,0.0,-3,0.0,52.0,0.0,Unknown,en:alcoholic-beverages,0.0,Quilmes,Unknown,100g,5000,0,0,Unknown,c,0.0,Unknown,0,en:3-processed-foods,"en:argentina,en:costa-rica,en:france,en:germany,en:italy,en:mexico,en:spain,en:sweden,en:united-kingdom",Unknown,Unknown,7792798007547,0.0,Unknown,0.0,es,0.0,quilmes,Unknown,-2
Unknown,"Bebidas, Bebidas alcohólicas, Vinos",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:wines",0.0,0.0,Unknown,not-applicable,0.0,-3,0.0,0.0,0.0,Unknown,en:alcoholic-beverages,0.0,Unknown,"App - yuka, Apps, App - InFood",100g,Unknown,0,0,Unknown,unknown,0.0,Unknown,0,unknown,en:spain,Unknown,Unknown,7804320510170,0.0,Unknown,0.0,es,0.0,Unknown,Unknown,-2
g,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Dosettes, Cafés moulus, Cafés en dosettes","en:beverages,en:unsweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:capsules,en:ground-coffees,en:coffee-capsules",0.0,0.0,g,unknown,0.0,-5,0.0,-20.0,0.0,g,en:unsweetened-beverages,0.0,Lavazza,"App - yuka, Apps, App - elcoco, App - El CoCo",100g,18003,1,0,g,e,0.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:australia,en:france,en:spain",kcal,Unknown,8000070086012,0.0,g,0.0,fr,0.0,lavazza,Unknown,-15
g,"Bevande, Bevande effervescente, Bibite gassate, en:Chinotto, Chinotto","en:beverages,en:sweetened-beverages",100g,Germany,"en:beverages,en:carbonated-drinks,en:sodas,en:chinotto,it:chinotto",25.0,0.0,g,e,16.0,-5,0.0,0.0,0.1,g,en:sweetened-beverages,42.0,"San Pellegrino, Nestlé","App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases, App - El CoCo, App - InFood",100g,Unknown,1,0,g,not-applicable,25.0,kJ,0,en:3-processed-foods,"en:france,en:spain,en:switzerland",kcal,g,8002270766572,0.0,g,180.0,it,0.04,"san-pellegrino,nestle",g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de arroz, Bebidas de arroz naturales","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:rice-based-drinks,en:plain-rice-based-drinks",6.6,0.2,g,b,1.0,2,0.1,77.0,0.1016,g,en:plant-based-milk-substitutes,0.0,La Finestra sul Cielo,Unknown,100g,18904,0,0,g,b,13.3,kJ,0,en:3-processed-foods,"en:italy,en:spain",Unknown,g,8017977013638,1.0,g,268.0,es,0.04064,la-finestra-sul-cielo,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de arroz","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:rice-based-drinks",3.4,0.5,g,b,0.0,2,0.4,92.0,0.1,g,en:plant-based-milk-substitutes,61.0,The Bridge,"App - yuka, Apps",100g,18904,0,0,g,a,12.0,kcal,15,en:3-processed-foods,en:spain,kcal,g,8019428000044,1.4,g,61.0,es,0.04,the-bridge,g,-4
g,"Bebidas, Desayunos, Cacao y sus productos, Cacaos y chocolates en polvo, Bebidas instantáneas, Chocolates en polvo",Unknown,100g,Germany,"en:beverages,en:breakfasts,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders",66.0,4.0,g,unknown,0.0,-5,1.1,39.0,0.38,g,Unknown,0.0,Paladín,"App - yuka, Apps, App - InFood",100g,18104,1,0,g,d,85.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,g,8410014040046,1.8,g,1624.0,es,0.152,paladin,g,-10
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Tés, Plantas para infusiones, Tés blancos, Bolsitas de té",en:unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:white-teas,en:tea-bags",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,en:unknown,0.0,Hornimans,Unknown,100g,18020,1,0,Unknown,b,0.0,Unknown,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,Unknown,8410091024977,0.0,Unknown,0.0,es,0.0,hornimans,Unknown,-11
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Plantas para infusiones, Infusiones con frutas, Mezclas de plantas para infusiones, Plantas para infusiones en bolsitas",en:unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:herbal-teas,en:fruit-teas,en:herbal-tea-blends,en:herbal-teas-in-tea-bags",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,en:unknown,0.0,Hornimans,"App - elcoco, Apps, App - yuka, App - El CoCo",100g,18020,1,0,Unknown,b,0.0,Unknown,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,Unknown,8410091025660,0.0,Unknown,0.0,es,0.0,hornimans,Unknown,-15
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Tés",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,Unknown,0.0,Hornimans,"App - yuka, Apps",100g,18020,1,0,Unknown,b,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,Unknown,Unknown,8410091069428,0.0,Unknown,0.0,es,0.0,hornimans,Unknown,-11
g,"Bebidas, Cacao y sus productos, Cacaos y chocolates en polvo, Bebidas instantáneas, Chocolates en polvo",Unknown,100g,Germany,"en:beverages,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders",17.0,3.2,g,unknown,0.0,-5,0.4,34.0,0.1,g,Unknown,0.0,Valor,Unknown,100g,18104,1,0,g,d,17.8,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,g,8410109101911,0.7,g,401.0,es,0.04,valor,g,-15
Unknown,"Beverages, Alcoholic beverages, Wines, White wines, Wines from Spain",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:wines,en:white-wines,en:wines-from-spain",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,36.0,0.0,Unknown,en:alcoholic-beverages,0.0,Torres,"App - InFood, Apps",100g,5215,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:spain,Unknown,Unknown,8410113001122,0.0,Unknown,0.0,en,0.0,torres,Unknown,-2
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas no azucaradas, Bebidas de soja, Bebidas azucaradas","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:unsweetened-beverages,en:soy-based-drinks,en:sweetened-beverages",2.0,3.0,g,a,-1.0,-5,0.3,80.0,0.08,g,en:plant-based-milk-substitutes,0.0,ViveSoy,Unknown,100g,18900,0,0,g,a,2.3,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,g,8410128169176,1.6,g,155.0,es,0.032,vivesoy,g,-4
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas vegetales, Leches de leguminosas, en:Fruit and plant-milk beverages, Bebidas de soja, Bebidas a base de zumo de frutas y soja","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:fruit-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:fruit-and-plant-milk-beverages,en:soy-based-drinks,en:fruit-and-soy-beverages",7.0,0.7,g,b,1.0,-5,0.1,80.0,0.03,g,en:plant-based-milk-substitutes,35.0,Unknown,"App - yuka, Apps",100g,18900,0,0,g,a,7.0,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8410128651046,0.4,g,35.0,es,0.012,Unknown,g,-4
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas vegetales, Leches de leguminosas, en:Fruit and plant-milk beverages, Bebidas de soja, Bebidas a base de zumo de frutas y soja, Bebidas azucaradas, en:Pineapple-juice-and-soy-drinks","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:fruit-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:fruit-and-plant-milk-beverages,en:soy-based-drinks,en:fruit-and-soy-beverages,en:sweetened-beverages,en:pineapple-juice-and-soy-drinks",7.3,0.7,g,b,1.0,-5,0.1,80.0,0.01,g,en:plant-based-milk-substitutes,38.0,Unknown,"App - yuka, Apps",100g,18900,0,0,g,a,7.5,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8410128651145,0.4,g,160.0,es,0.004,Unknown,g,-4
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja, Bebidas de soja natural endulzadas","en:beverages,en:plant-based-milk-substitutes",serving,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks,en:sweetened-plain-soy-based-drinks",2.6,3.1,g,a,-1.0,-5,0.3,80.0,0.1,g,en:plant-based-milk-substitutes,41.0,ViveSoy,"App - yuka, Apps",100g,18900,0,0,g,a,2.9,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8410128661137,1.7,g,41.0,es,0.04,vivesoy,g,-4
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de quinoa","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:quinoa-based-drinks",3.5,0.4,g,b,0.0,-5,0.06,52.0,0.09,g,en:plant-based-milk-substitutes,39.0,ViveSoy,"App - yuka, Apps",100g,18905,1,0,g,c,7.8,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410128758165,0.7,g,39.0,es,0.036,vivesoy,g,-15
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja, Bebidas azucaradas","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks,en:sweetened-beverages",3.5,2.2,g,a,-1.0,-5,0.2,69.0,0.09,g,en:plant-based-milk-substitutes,35.0,ViveSoy,"App - yuka, Apps",100g,18900,1,0,g,b,3.7,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410128759469,1.2,g,35.0,es,0.036,vivesoy,g,-15
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja, Bebidas azucaradas","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks,en:sweetened-beverages",3.5,2.2,g,a,-1.0,-5,0.2,69.0,0.09,g,en:plant-based-milk-substitutes,35.0,ViveSoy,"App - yuka, Apps",100g,18900,1,0,g,b,3.7,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410128759490,1.2,g,35.0,es,0.036,vivesoy,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Néctares de frutas, Néctares de naranja","en:beverages,en:sweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars,en:orange-nectars",11.0,0.3,g,e,13.0,-5,0.0,79.0,0.0,g,en:sweetened-beverages,45.0,zu premium,"App - yuka, Apps, App - El CoCo",100g,2375,1,0,g,b,11.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410171003052,0.0,g,45.0,es,0.0,zu-premium,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de naranja, Zumo","en:beverages,en:fruit-juices",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:orange-juices,es:zumo",8.4,0.6,g,c,2.0,-5,0.0,43.0,0.0,g,en:fruit-juices,39.0,zu premium,"App - elcoco, App - yuka, Apps, App - El CoCo",100g,2011,1,0,g,c,9.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:france,en:spain",kcal,g,8410171004073,0.1,g,39.0,es,0.0,zu-premium,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas","en:beverages,en:sweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages",11.7,0.3,g,e,15.0,-5,0.0,44.0,0.0,g,en:sweetened-beverages,49.0,Zü Premium,"App - elcoco, App - yuka, Apps, App - El CoCo",100g,18309,1,0,g,c,11.7,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410171006817,0.0,g,49.0,es,0.0,zu-premium,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Néctares de frutas, Néctares de naranja","en:beverages,en:sweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars,en:orange-nectars",10.5,0.4,g,e,13.0,-5,0.0,79.0,0.01,g,en:sweetened-beverages,51.0,Hero,"App - yuka, Apps",100g,2375,1,0,g,b,12.2,kcal,0,en:3-processed-foods,"en:france,en:spain",kcal,g,8410175015402,0.1,g,51.0,es,0.004,hero,g,-15
g,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de pamplemousse","en:beverages,en:sweetened-beverages",serving,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:grapefruit-juices",10.0,0.3,g,e,11.0,-5,0.0,13.0,0.01,g,en:sweetened-beverages,41.0,Don Simón,Unknown,100g,2035,0,0,g,e,10.0,kJ,0,en:3-processed-foods,"en:france,en:spain",kcal,g,8410261606101,0.0,g,175.0,fr,0.004,don-simon,g,-6
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos multifruta, Zumos exprimidos no refrigerados, Zumos multifruta exprimidos no refrigerados","en:beverages,en:fruit-juices",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:multifruit-juices,en:squeezed-juices,en:squeezed-multifruit-juices",11.7,0.5,g,e,16.0,-5,0.0,15.0,0.0,g,en:fruit-juices,51.0,Don Simón,"App - yuka, Apps",100g,2035,0,0,g,e,11.7,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8410261611129,0.0,g,213.0,es,0.0,don-simon,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de mandarina","en:beverages,en:fruit-juices",serving,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:tangerine-juices",10.5,0.7,g,c,4.0,-5,0.0,15.0,0.0,g,en:fruit-juices,46.0,Don Simón,"App - yuka, Apps, App - El CoCo",100g,2035,0,0,g,e,10.5,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8410261611143,0.1,g,194.0,es,0.0,don-simon,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja, Bebidas de soja natural endulzadas","en:beverages,en:plant-based-milk-substitutes",serving,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks,en:sweetened-plain-soy-based-drinks",4.0,3.2,g,a,-1.0,-5,0.3,81.0,0.0105664,g,en:plant-based-milk-substitutes,0.0,Don Simón,Unknown,100g,18900,0,0,g,a,4.4,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,Unknown,g,8410261638119,1.9,g,201.0,es,0.00422656,don-simon,g,-4
g,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit nectars, Multifruit nectars","en:beverages,en:artificially-sweetened-beverages",serving,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars,en:multifruit-nectars",5.5,0.2,g,d,8.0,-5,0.0,15.0,0.03,g,en:artificially-sweetened-beverages,0.0,Don Simón,"App - InFood, Apps",100g,2061,0,0,g,e,5.5,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",Unknown,g,8410261650142,0.0,g,97.0,en,0.012,don-simon,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de naranja, Zumos exprimidos refrigerados, Zumos de naranja exprimidos refrigerados","en:beverages,en:fruit-juices",serving,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:orange-juices,en:refrigerated-squeezed-juices,en:refrigerated-squeezed-orange-juices",10.0,0.6,g,e,14.0,3,0.0,56.0,0.0,g,en:fruit-juices,0.0,Don Simón,Unknown,100g,2011,1,0,g,c,10.0,kJ,0,unknown,en:spain,Unknown,g,8410261761626,0.1,g,184.0,es,0.0,don-simon,g,-10
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Zumos y néctares",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:juices-and-nectars",0.0,0.1,g,unknown,0.0,-5,0.0,0.0,0.0,g,Unknown,39.0,Don Simón,"App - yuka, Apps",100g,Unknown,0,0,Unknown,unknown,10.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8410261764092,0.0,g,39.0,es,0.0,don-simon,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Néctares de frutas, Néctares de melocotón","en:beverages,en:sweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars,en:peach-nectars",11.3,0.2,g,e,13.0,-5,0.0,18.0,0.01,g,en:sweetened-beverages,46.0,Don Simon,"App - yuka, Apps, App - El CoCo",100g,2371,1,0,g,e,11.3,kJ,0,en:3-processed-foods,en:spain,kcal,g,8410261775128,0.0,g,195.0,es,0.004,don-simon,g,-15
