fat_unit,categories,off:food_groups_tags,nutrition_data_prepared_per,countries,categories_tags,sugars_value,proteins_value,proteins_unit,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_data.adjustments.origins_of_ingredients.value,saturated-fat_value,off:ecoscore_score,salt_value,carbohydrates_unit,off:food_groups,energy-kcal_value,brands,data_sources,nutrition_data_per,off:ecoscore_data.agribalyse.code,off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials,obsolete,sugars_unit,off:ecoscore_grade,carbohydrates_value,energy_unit,off:ecoscore_data.adjustments.production_system.value,off:nova_groups_tags,countries_tags,energy-kcal_unit,sodium_unit,code,fat_value,saturated-fat_unit,energy_value,lc,sodium_value,brands_tags,salt_unit,off:ecoscore_data.adjustments.packaging.value
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Gemüse basierte Lebensmittel und Getränke, Säfte und Nektare, Gemüse basierte Getränke, Gemüsesäfte, Karottensäfte",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:vegetable-juices,en:carrot-juices",8.8,1.0,g,e,12.0,-5,0.1,0.0,0.18,g,Unknown,39.0,Ja! Natürlich,"App - off, Apps",100g,0.0,0,0,g,unknown,8.8,kcal,15,unknown,en:austria,kcal,g,9003740065606,0.5,g,39.0,de,0.072,ja-naturlich,g,-2
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees, Aromatisierte Tees, Früchtetees",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:fruit-teas",0.2,0.0,g,b,-8.0,-5,0.0,104.0,0.0,g,Unknown,2.0,Meßmer,"App - off, Apps, App - Open Food Facts",100g,18020.0,0,0,g,a,0.6,kj,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,4002221034105,0.0,g,10.0,de,0.0,messmer,g,-1
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees",Unknown,serving,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas",0.1,0.1,g,c,2.0,-5,0.1,109.0,0.05,g,Unknown,0.0,Mivolis,Unknown,100g,18020.0,0,0,g,a,0.1,kJ,15,unknown,"en:austria,en:germany",Unknown,g,4058172016318,0.1,g,1.5,de,0.02,mivolis,g,-1
Unknown,"Getränke, Alkoholische Getränke, Biere, Lager, Helle Biere, Märzen beers",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers,en:lagers,en:pale-lagers,en:marzen-beers",0.0,0.0,Unknown,not-applicable,0.0,4,0.0,46.0,0.0,Unknown,en:alcoholic-beverages,0.0,starkenberger,"App - off, Apps",100g,5001.0,1,0,Unknown,c,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,90205217,0.0,Unknown,0.0,de,0.0,starkenberger,Unknown,-15
Unknown,"Beverages and beverages preparations, Beverages, Carbonated drinks, Waters, Spring waters, Mineral waters, Carbonated waters, Natural mineral waters, Carbonated mineral waters","en:beverages,en:unsweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:waters,en:spring-waters,en:mineral-waters,en:carbonated-waters,en:natural-mineral-waters,en:carbonated-mineral-waters",0.0,0.0,Unknown,a,0.0,-5,0.0,0.0,0.0,Unknown,en:unsweetened-beverages,0.0,SilberQuelle,"App - off, Apps, App - Open Food Facts",100g,0.0,1,0,Unknown,not-applicable,0.0,Unknown,0,unknown,en:austria,Unknown,Unknown,9010800040039,0.0,Unknown,0.0,en,0.0,silberquelle,Unknown,-15
Unknown,"Beverages, Alcoholic beverages, Distilled beverages, Hard liquors, Eaux de vie, Vodka, de:Dänemarkische Wodkas",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:distilled-beverages,en:hard-liquors,en:eaux-de-vie,en:vodka,de:dänemarkische-wodkas",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,38.0,0.0,Unknown,en:alcoholic-beverages,0.0,Danzka,"App - off, Apps",100g,1008.0,1,0,Unknown,d,0.0,Unknown,0,unknown,en:austria,Unknown,Unknown,5710707544008,0.0,Unknown,0.0,en,0.0,danzka,Unknown,-15
g,"Getränke, Energy-Drinks","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:energy-drinks",11.0,11.0,g,e,17.0,-5,0.1,0.0,0.5,g,en:sweetened-beverages,460.0,Spitz,"App - yuka, Apps",100g,0.0,0,0,g,not-applicable,11.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,4099200025643,0.5,g,197.0,de,0.2,spitz,g,-10
g,"Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Limonaden","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,en:lemonade",8.0,0.0,g,e,11.0,-5,0.0,0.0,0.0,g,en:sweetened-beverages,32.0,ENZO Alpin,Unknown,100g,0.0,1,0,g,not-applicable,8.0,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9120012454330,0.0,g,32.0,de,0.0,enzo-alpin,g,-15
g,"Plant-based foods and beverages, Beverages, Plant-based beverages, Smoothies","en:beverages,en:unsweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:smoothies",10.0,2.0,g,e,17.0,-5,1.0,39.0,0.1,g,en:unsweetened-beverages,67.0,Schärdinger,"App - off, Apps, App - yuka, App - Open Food Facts",100g,2500.0,1,0,g,d,11.0,kcal,0,unknown,en:austria,kcal,g,9066001408604,1.5,g,67.0,en,0.04,schardinger,g,-15
g,"Beverages, Coffee drinks","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:coffee-drinks",7.9,2.8,g,e,17.0,-5,1.9,0.0,0.15,g,en:sweetened-beverages,71.0,Spar NaturPur,Unknown,100g,0.0,0,0,g,unknown,8.2,kJ,15,en:3-processed-foods,en:austria,kcal,g,9100000442891,3.0,g,299.0,en,0.06,spar-naturpur,g,-10
g,"Getränke, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:sweetened-beverages",9.1,0.5,g,e,13.0,-5,0.1,0.0,0.01,g,en:sweetened-beverages,39.0,Pfanner,"App - yuka, Apps",100g,0.0,1,0,g,unknown,9.2,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9006900010355,0.5,g,39.0,de,0.004,pfanner,g,-15
g,"Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Getränk","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,de:getränk",5.7,0.0,g,d,8.0,-5,0.0,0.0,0.0,g,en:sweetened-beverages,25.0,Spar,Unknown,100g,0.0,0,0,g,not-applicable,6.0,kcal,0,unknown,en:austria,kcal,g,9100000702575,0.0,g,25.0,de,0.0,spar,g,-5
Unknown,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Smoothies, Fruchtsmoothies",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:smoothies,en:fruit-smoothies",0.0,0.0,Unknown,unknown,0.0,-5,0.0,39.0,0.0,Unknown,Unknown,0.0,True Fruits,Unknown,100g,2500.0,1,0,Unknown,d,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,en:austria,Unknown,Unknown,2000000112151,0.0,Unknown,0.0,de,0.0,true-fruits,Unknown,-15
g,"Getränke, Kohlensäurehaltige Getränke, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sweetened-beverages",9.5,0.1,g,e,13.0,-5,0.01,0.0,0.02,g,en:sweetened-beverages,39.8,Green Egglgut,Unknown,100g,0.0,1,0,g,unknown,9.5,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9120029850033,0.1,g,39.8,de,0.008,green-egglgut,g,-15
Unknown,"Getränke, Alkoholische Getränke, Biere, en:Country specific beers, Deutsche Biere, Hofer Biere, Vollbier",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers,en:country-specific-beers,en:beers-from-germany,de:hofer-biere,de:vollbier",0.0,0.0,Unknown,not-applicable,0.0,4,0.0,46.0,0.0,Unknown,en:alcoholic-beverages,0.0,Ottakringer,"App - Yuka, Apps",100g,5000.0,1,0,Unknown,c,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,4099200026510,0.0,Unknown,0.0,de,0.0,ottakringer,Unknown,-15
g,"Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Cola, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,en:colas,en:sweetened-beverages",8.4,0.1,g,e,12.0,-5,0.0,0.0,0.0,g,en:sweetened-beverages,36.0,"Hoobert,West Company GmbH",Unknown,100g,0.0,0,0,g,not-applicable,8.5,kcal,15,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9120079440017,0.0,g,36.0,de,0.0,"hoobert,west-company-gmbh",g,-2
g,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Limonaden, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:sodas,en:lemonade,en:sweetened-beverages",9.5,0.1,g,e,13.0,-5,0.01,0.0,0.02,g,en:sweetened-beverages,39.8,Green Egglgut,Unknown,100g,0.0,1,0,g,not-applicable,9.5,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9120029850019,0.1,g,39.8,de,0.008,green-egglgut,g,-15
g,"Getränke, Sirups, Aromatisierte Sirups, Schwarze Johannisbeersirups","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:syrups,en:flavoured-syrups,en:blackcurrant-syrups",73.0,0.0,g,e,20.0,-5,0.0,79.0,0.0,g,en:sweetened-beverages,308.0,Spitz,"App - yuka, Apps, App - Open Food Facts",100g,18058.0,1,0,g,b,75.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9001372211118,0.0,g,1307.0,de,0.0,spitz,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Pflanzliche Sahne, Pflanzliche Sahne zum Kochen, Kokosmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",2.1,2.0,g,c,6.0,-5,18.0,63.0,0.12,g,en:plant-based-milk-substitutes,187.0,Ampro,Unknown,100g,18041.0,0,0,g,b,2.1,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france",kcal,g,9001458024304,19.0,g,187.0,de,0.048,ampro,g,-10
Unknown,"Getränke, Alkoholische Getränke",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,0.0,0.0,Unknown,en:alcoholic-beverages,0.0,Gurktaler,"App - Open Food Facts, Apps",100g,0.0,0,0,Unknown,unknown,0.0,Unknown,0,unknown,en:austria,Unknown,Unknown,90383014,0.0,Unknown,0.0,de,0.0,gurktaler,Unknown,-2
Unknown,"Getränke, Alkoholische Getränke, Weine, Weißwein",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:white-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,36.0,0.0,Unknown,en:alcoholic-beverages,0.0,Weingut Schmitt's Kinder,"App - Open Food Facts, Apps",100g,5215.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,4260095551375,0.0,Unknown,0.0,de,0.0,weingut-schmitt-s-kinder,Unknown,-2
Unknown,"Getränke, Alkoholische Getränke, en:Distilled beverages, Spirituosen, Eau de vie, Whisky, Schottischer Whisky",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:distilled-beverages,en:hard-liquors,en:eaux-de-vie,en:whisky,en:scotch-whisky",0.0,0.0,Unknown,not-applicable,0.0,5,0.0,61.0,0.0,Unknown,en:alcoholic-beverages,0.0,Ian Macleod,"App - yuka, Apps, App - Open Food Facts",100g,1005.0,0,0,Unknown,b,0.0,kcal,0,en:3-processed-foods,en:austria,kcal,Unknown,5010852010701,0.0,g,0.0,de,0.0,ian-macleod,Unknown,-2
Unknown,"en:Beverages and beverages preparations, Italok, Alkoholos italok, Égetett szesz, Égetett szeszek",en:alcoholic-beverages,100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:alcoholic-beverages,en:distilled-beverages,en:hard-liquors",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,0.0,0.0,Unknown,en:alcoholic-beverages,0.0,Zwack,"App - Open Food Facts, Apps",100g,0.0,0,0,Unknown,unknown,0.0,Unknown,0,en:3-processed-foods,"en:austria,en:italy",Unknown,Unknown,5995099191218,0.0,Unknown,0.0,hu,0.0,zwack,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Rosé wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:rose-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,38.0,0.0,Unknown,en:alcoholic-beverages,0.0,Vylyan,"App - Open Food Facts, Apps",100g,5216.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5996429006738,0.0,Unknown,0.0,hu,0.0,vylyan,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Rosé wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:rose-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,38.0,0.0,Unknown,en:alcoholic-beverages,0.0,Günzer Tamás,"App - Open Food Facts, Apps",100g,5216.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999882230115,0.0,Unknown,0.0,hu,0.0,gunzer-tamas,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:White wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:white-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,36.0,0.0,Unknown,en:alcoholic-beverages,0.0,Laposa,"App - Open Food Facts, Apps",100g,5215.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999885392100,0.0,Unknown,0.0,hu,0.0,laposa,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:White wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:white-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,36.0,0.0,Unknown,en:alcoholic-beverages,0.0,Babits,"App - Open Food Facts, Apps",100g,5215.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999880890427,0.0,Unknown,0.0,hu,0.0,babits,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Mészáros Pál,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5998248130427,0.0,Unknown,0.0,hu,0.0,meszaros-pal,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:White wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:white-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,36.0,0.0,Unknown,en:alcoholic-beverages,0.0,Sauska,"App - Open Food Facts, Apps",100g,5215.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999549642275,0.0,Unknown,0.0,hu,0.0,sauska,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Eszterbauer,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999883627112,0.0,Unknown,0.0,hu,0.0,eszterbauer,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Bock,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999042135199,0.0,Unknown,0.0,hu,0.0,bock,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Mészáros Pál,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5998248131639,0.0,Unknown,0.0,hu,0.0,meszaros-pal,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Dúzsi Tamás,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999068813682,0.0,Unknown,0.0,hu,0.0,duzsi-tamas,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Mészáros Pál,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5998248130625,0.0,Unknown,0.0,hu,0.0,meszaros-pal,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Gere Tamás,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999886664077,0.0,Unknown,0.0,hu,0.0,gere-tamas,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Gere Tamás,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5999886664053,0.0,Unknown,0.0,hu,0.0,gere-tamas,Unknown,-2
Unknown,"Beverages, Alcoholic beverages, Wines, Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Rutherford Ranch,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,87712101249,0.0,Unknown,0.0,en,0.0,rutherford-ranch,Unknown,-2
Unknown,"Italok, Alkoholos italok, Borok, en:Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,35.0,0.0,Unknown,en:alcoholic-beverages,0.0,Vylyan,"App - Open Food Facts, Apps",100g,5214.0,0,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,5996429007056,0.0,Unknown,0.0,hu,0.0,vylyan,Unknown,-2
g,"Getränke, Milchprodukte, Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Milchgetränke, Schokoladen, Aromatisierte Milch, Schokoladenmilch","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:dairy-drinks,en:chocolates,en:flavoured-milks,en:chocolate-milks",40.0,5.3,g,e,31.0,-5,24.0,44.0,0.3,g,en:sweetened-beverages,570.0,Zotter,"App - yuka, Apps",100g,19122.0,1,0,g,c,48.0,kcal,15,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9006403030935,39.0,g,570.0,de,0.12,zotter,g,-15
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Gemüse basierte Lebensmittel und Getränke, Fruchtgetränke, Säfte und Nektare, Gemüse basierte Getränke, Gemüsesäfte, Fruchsäfte, Ungezuckerte Getränke, Apfelsaft, Multifruchtsäfte, Karottensäfte","en:beverages,en:unsweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:vegetable-juices,en:fruit-juices,en:unsweetened-beverages,en:apple-juices,en:multifruit-juices,en:carrot-juices",10.0,0.5,g,e,13.0,4,0.1,58.0,0.04,g,en:unsweetened-beverages,40.0,"hasenfit,Voglsam GMBH",Unknown,100g,2002.0,0,0,g,c,10.0,kcal,15,unknown,en:austria,kcal,g,9004607101208,0.5,g,40.0,de,0.016,"hasenfit,voglsam-gmbh",g,-2
g,"Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Nuts and their products, Plant-based beverages, Plant-based milk alternatives, Nut-based drinks, Cereal-based drinks, Rice-based drinks, Hazelnut-based drinks","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:cereal-based-drinks,en:rice-based-drinks,en:hazelnut-based-drinks",2.9,1.0,g,c,3.0,-5,0.3,64.0,0.05,g,en:plant-based-milk-substitutes,302.0,Innocent,"App - yuka, Apps",100g,18904.0,1,0,g,b,8.3,kcal,0,en:3-processed-foods,en:austria,kcal,g,5038862138055,3.9,g,302.0,en,0.02,innocent,g,-10
g,"Getränke, Teegetränke, Eistees","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:beverages,en:tea-based-beverages,en:iced-teas",0.0,0.0,g,b,1.0,4,0.0,52.0,0.03,g,en:artificially-sweetened-beverages,1.0,Rauch,"App - smoothie-openfoodfacts, Apps",100g,18015.0,1,0,g,c,0.0,kj,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france",kcal,g,9008700199353,0.0,g,4.0,de,0.012,rauch,g,-15
g,"Getränke, Milchprodukte, Milchgetränke","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages,en:dairies,en:dairy-drinks",8.1,3.2,g,b,1.0,-5,1.7,0.0,0.1075,g,en:milk-and-yogurt,75.0,Schärdinger,"App - smoothie-openfoodfacts, Apps, App - macrofactor",serving,0.0,1,0,g,unknown,8.3,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9066000182505,3.1,g,314.0,de,0.043,schardinger,g,-15
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, en:Direktsäfte","en:beverages,en:unsweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:direktsafte",7.7,0.5,g,unknown,0.0,-5,0.1,26.0,0.0,g,en:unsweetened-beverages,40.0,rio d'oro,"App - yuka, Apps, App - InFood, App - Speisekammer",100g,2035.0,1,0,g,d,8.6,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany",kcal,Unknown,4061458149174,0.5,g,40.0,de,0.0,rio-d-oro,Unknown,-10
g,"Getränke, Sirups, Aromatisierte Sirups, Zuckerfreie aromatisierte Sirups","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:syrups,en:flavoured-syrups,en:sugar-free-flavoured-syrups",1.1000000238419,0.10000000149012,g,unknown,0.0,-5,0.10000000149012,85.0,0.37999999523163,g,en:sweetened-beverages,77.0,Got7 Nutrition,"App - yuka, Apps",100g,18058.0,0,0,g,a,23.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france,en:germany",kcal,g,4260353179280,0.10000000149012,g,77.0,de,0.151999998092652,got7-nutrition,g,-10
Unknown,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Heißgetränke, Kaffees, Kapseln, Kaffees in Pads, tr:Kaffee Kapseln",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:capsules,en:coffee-capsules,tr:kaffee-kapseln",0.0,0.0,Unknown,unknown,0.0,-5,0.0,-10.0,0.0,Unknown,Unknown,0.0,cremesso,Unknown,100g,18003.0,1,0,Unknown,e,0.0,Unknown,10,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany,en:switzerland",Unknown,Unknown,7617014153634,0.0,Unknown,0.0,de,0.0,cremesso,Unknown,-15
